2019-03-16,65.4201,74.0686,1
2019-03-17,65.4201,74.0686,1
2019-03-18,65.4201,74.0686,1
2019-03-19,64.6694,73.3610,1
2019-03-20,64.3167,72.9995,1
2019-03-21,64.2803,72.9389,1
2019-03-22,63.7420,72.7870,1
2019-03-23,63.7705,72.5900,1
2019-03-24,63.7705,72.5900,1
2019-03-25,63.7705,72.5900,1
2019-03-26,64.4993,72.9229,1
2019-03-27,64.1683,72.5808,1
2019-03-28,64.5925,72.7182,1
2019-03-29,64.8012,72.8884,1
2019-03-30,64.7347,72.7230,1
2019-03-31,64.7347,72.7230,1
2019-04-01,64.7347,72.7230,1
2019-04-02,65.4176,73.4967,1
2019-04-03,65.4726,73.3162,1
2019-04-04,65.1639,73.1725,1
2019-04-05,65.3281,73.4223,1
2019-04-06,65.4072,73.4392,1
2019-04-07,65.4072,73.4392,1
2019-04-08,65.4072,73.4392,1
2019-04-09,65.3498,73.3617,1
2019-04-10,64.7766,72.9708,1
2019-04-11,64.7373,72.9460,1
2019-04-12,64.3991,72.6551,1
2019-04-13,64.5171,72.8398,1
2019-04-14,64.5171,72.8398,1
2019-04-15,64.5171,72.8398,1
2019-04-16,64.2469,72.7018,1
2019-04-17,64.2422,72.6515,1
2019-04-18,63.9450,72.3602,1
2019-04-19,64.0688,72.2440,1
2019-04-20,63.9602,71.9232,1
2019-04-21,63.9602,71.9232,1
2019-04-22,63.9602,71.9232,1
2019-04-23,63.7860,71.7210,1
2019-04-24,63.7906,71.7453,1
2019-04-25,63.9798,71.7150,1
2019-04-26,64.6794,72.1111,1
2019-04-27,64.7053,72.0882,1
2019-04-28,64.7053,72.0882,1
2019-04-29,64.7053,72.0882,1
2019-04-30,64.6917,72.2024,1
2019-05-01,64.6314,72.3096,1
2019-05-02,64.6314,72.3096,1
2019-05-03,64.6314,72.3096,1
2019-05-04,64.6314,72.3096,1
2019-05-05,64.6314,72.3096,1
2019-05-06,64.6314,72.3096,1
2019-05-07,65.3350,73.1099,1
2019-05-08,65.2166,73.0817,1
2019-05-09,65.2287,73.0888,1
2019-05-10,65.2287,73.0888,1
2019-05-11,65.2287,73.0888,1
2019-05-12,65.2287,73.0888,1
2019-05-13,65.2287,73.0888,1
2019-05-14,65.4703,73.5231,1
2019-05-15,65.3001,73.3712,1
2019-05-16,64.8489,72.6891,1
2019-05-17,64.5598,72.3651,1
2019-05-18,64.6327,72.2464,1
2019-05-19,64.6327,72.2464,1
2019-05-20,64.6327,72.2464,1
2019-05-21,64.4888,71.9631,1
2019-05-22,64.5372,71.9654,1
2019-05-23,64.4156,71.8427,1
2019-05-24,64.4913,71.8369,1
2019-05-25,64.6106,72.3186,1
2019-05-26,64.6106,72.3186,1
2019-05-27,64.6106,72.3186,1
2019-05-28,64.4636,72.1863,1
2019-05-29,64.5394,72.1680,1
2019-05-30,64.9084,72.4118,1
2019-05-31,65.0583,72.4229,1
2019-06-01,65.3834,72.8436,1
2019-06-02,65.3834,72.8436,1
2019-06-03,65.3834,72.8436,1
2019-06-04,65.5547,73.2180,1
2019-06-05,65.1614,73.4239,1
2019-06-06,65.1243,73.3690,1
2019-06-07,65.2340,73.2708,1
2019-06-08,65.0395,73.2605,1
2019-06-09,65.0395,73.2605,1
2019-06-10,65.0395,73.2605,1
2019-06-11,64.7919,73.2148,1
2019-06-12,64.5158,73.0448,1
2019-06-13,64.5158,73.0448,1
2019-06-14,64.6314,73.0141,1
2019-06-15,64.4326,72.6993,1
2019-06-16,64.4326,72.6993,1
2019-06-17,64.4326,72.6993,1
2019-06-18,64.3187,72.1077,1
2019-06-19,64.3352,72.2291,1
